SNo, Status, Count, Version, PowerLevelRight, ProfileRight, Name, MonitorId, IRIdRight, IRIdVWLeft, Self Noise, AStar, Part, Rssi, Star, Pkts Upgraded, Upgrade Status, MonitorType, LocationCnt, TriggerCnt, SuperSyncTrigger, SuperSyncFrequency, IRProfile, Star MacId, Noise Level, AStar MacId, ProfileVWLeft, Super Sync, Time, Idx, RootCause, Master/Slave, PowerLevelVWLeft, SpecialBeaconMissed, BeaconReceiveCount, SuperSyncSlot, TriggerCountForIRNotRecv/DIM TriggerCount, LBI, LBI Value, Retry, Cycle Count
2369, ,7789, M.12.1.6, Medium,1, ,308862,2348,, No,397,1,-34,395, , , VW - 900 MHZ,1267,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C6:13, Medium, 00:24:DD:00:C6:0E, , Super Sync ON,44270.63264,11, Paging Server, Master, ,,7302745, , , No,743,2,13
2370, ,7942, M.12.1.11, Medium,3, ,349542,2453,, No,473,1,-71,471, , , VW - 900 MHZ,399547,6, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:8F, Medium, 00:24:DD:00:CB:73, , Super Sync ON,44270.63403,4, UnKnown (Needs further investigation), Master, ,86663,121253, , , No,740,1,64
2371, ,7813, M.12.1.6, Medium,6, ,317606,3107,, No,191,1,-47,191, , , VW - 900 MHZ,1024,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:8E, Medium, 00:24:DD:00:CB:8E, , Super Sync ON,44270.63264,3, Paging Server, Master, ,,7719799, , , No,732,1,21
2372, ,7789, M.12.1.6, Medium,2, ,311152,2383,, No,398,1,-46,401, , , VW - 900 MHZ,43215,56, No, Frequency Range 1, 3 secs, 00:24:DD:00:C6:1B, Medium, 00:24:DD:00:C6:0C, , Super Sync ON,44270.63264,15, UnKnown (Needs further investigation), Master, ,,6382482, , , No,735,3,13
2373, ,7918, M.12.1.11, Medium,4, ,350856,1892,, Yes,109,1,-81,107, , , VW - 900 MHZ,163278,3979, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:BC, Low, 00:24:DD:00:CB:BB, , Super Sync ON,44270.63403,1, UnKnown (Needs further investigation), Master, ,2430095,4272263, , , No,735,3,56
2374, ,7780, M.12.1.11, Medium,6, ,355967,2578,, No,345,1,-71,345, , , VW - 900 MHZ,196437,2, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C7:E4, Medium, 00:24:DD:00:C7:E4, , Super Sync ON,44270.63194,13, UnKnown (Needs further investigation), Master, ,,, , , No,743,1,10
2375, ,0, M.12.1.12, Medium,6, ,318862,2150,, No,174,2,-51,176, , , VW - 900 MHZ,5132,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CF:26, Medium, 00:24:DD:00:CF:20, , Super Sync ON,44217.71181,7, Hardware Failure, Master, ,136097,7602273, , , Yes,501,1,168
2376, ,7942, M.12.1.11, Medium,4, ,350259,185,, No,212,1,-55,212, , , VW - 900 MHZ,379720,850, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:AD, Medium, 00:24:DD:00:CB:AD, , Super Sync ON,44270.63403,5, UnKnown (Needs further investigation), Master, ,2027011,20518, , , No,750,1,64
2377, ,7807, M.12.1.6, Medium,1, 932R2,280592,409,, No,356,1,-47,356, , , VW - 900 MHZ,1120,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C5:18, High, 00:24:DD:00:C5:18, , Super Sync ON,44270.63264,14, UnKnown (Needs further investigation), Master, ,,11509532, , , No,734,1,19
2378, ,7939, M.12.1.12, Medium,5, ,319496,2120,, No,176,2,-62,169, , , VW - 900 MHZ,278286,1, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CF:22, Medium, 00:24:DD:00:CF:26, , Super Sync ON,44270.63403,6, UnKnown (Needs further investigation), Master, ,579385,22689, , , Yes,627,2,63
2379, ,0, M.12.1.12, Medium,1, ,318885,2130,, No,176,2,-51,176, , , VW - 900 MHZ,43828,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CF:26, Medium, 00:24:DD:00:CF:26, , Super Sync ON,44041.54722,12, Hardware Failure, Master, ,577617,21889, , , Yes,575,1,62
2380, ,0, M.12.1.12, Medium,3, ,318348,1181,, No,538,2,-73,538, , , VW - 900 MHZ,1600,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:60, Medium, 00:24:DD:00:CE:60, , Super Sync OFF,44117.75556,14, Hardware Failure, Master, ,,7062047, , , Yes,360,1,135
2381, ,7785, M.12.11.1, Medium,3, ,445403,1835,, No,353,1,-83,286, , , VW - 900 MHZ,35370,59748, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:37, Medium, 00:24:DD:00:C0:C2, , Super Sync ON,44270.63194,12, Paging Server, Master, ,31515,4129449, , , No,747,2,12
2382, ,7921, M.12.1.6, Low,4, 860 R4,281106,491,, No,332,1,-54,332, , , VW - 900 MHZ,96891,347, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:07, High, 00:24:DD:00:C7:07, , Super Sync ON,44270.63403,0, UnKnown (Needs further investigation), Master, ,,9201768, , , No,736,1,57
2383, ,0, M.12.1.11, Medium,3, ,354619,2537,, Yes,455,1,-81,455, , , VW - 900 MHZ,275644,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:35, Low, 00:24:DD:00:CB:35, , Super Sync ON,44174.97222,13, Hardware Failure, Master, ,39240,521432, , , No,545,2,131
2384, ,7885, M.3.1.14, Medium,5, ,224252,2641,, No,435,1,-77,433, , , Monitor,29064,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CD:F4, Medium, 00:24:DD:00:CD:EE, , Super Sync ON,44270.63333,10, Paging Server, Master, ,,7119351, , , No,767,2,45
2385, ,7925, M.12.1.11, Low,4, ,355205,1524,, No,115,1,-69,115, , , VW - 900 MHZ,170,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:3E, High, 00:24:DD:00:CC:3E, , Super Sync ON,44270.63403,11, INI File not Reloaded, Master, ,20796,14421, , , No,751,3,59
2386, ,7883, M.12.1.12, Low,2, ,310861,1157,, No,295,2,-50,295, , , VW - 900 MHZ,19251,19, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:68, High, 00:24:DD:00:CB:68, , Super Sync ON,44270.63333,2, UnKnown (Needs further investigation), Master, ,178808,7771571, , , No,743,1,44
2387, ,7935, M.12.1.12, Medium,6, ,321295,3442,, No,455,2,-69,455, , , VW - 900 MHZ,273303,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:35, High, 00:24:DD:00:CB:35, , Super Sync ON,44270.63403,0, UnKnown (Needs further investigation), Master, ,41546,2553369, , , No,740,1,62
2388, ,7936, M.12.1.6, Power Off,5, 892R2,281277,604,, No,334,1,-41,334, , , VW - 900 MHZ,146161,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:01, High, 00:24:DD:00:C7:01, , Super Sync ON,44270.63403,11, UnKnown (Needs further investigation), Master, ,,8277839, , , No,741,1,62
2389, ,7941, M.12.1.11, Medium,3, ,353334,2551,, No,455,1,-61,455, , , VW - 900 MHZ,413910,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:35, Medium, 00:24:DD:00:CB:35, , Super Sync ON,44270.63403,4, UnKnown (Needs further investigation), Master, ,25680,621798, , , No,742,1,64
2390, ,0, M.12.1.6, Low,2, 824A,281092,75,, No,329,2,-93,413, , , VW - 900 MHZ,76221,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:F2, High, 00:24:DD:00:C6:E9, , Super Sync ON,44217.67708,9, UnKnown (Needs further investigation), Master, ,,8895683, , , No,609,1,178
2391, ,7933, M.12.1.11, Medium,2, ,355676,351,, No,86,1,-53,86, , , VW - 900 MHZ,237530,1, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CE:BA, High, 00:24:DD:00:CE:BA, , Super Sync ON,44270.63403,3, UnKnown (Needs further investigation), Master, ,218793,1153862, , , No,747,1,61
2392, ,7900, M.12.1.6, Low,4, 860 R3,280655,491,, No,332,1,-47,332, , , VW - 900 MHZ,97344,102, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:07, High, 00:24:DD:00:C7:07, , Super Sync ON,44270.63333,3, UnKnown (Needs further investigation), Master, ,,9176143, , , No,737,1,50
2393, ,7937, M.12.1.11, Medium,3, ,356161,3749,, No,125,1,-68,194, , , VW - 900 MHZ,222254,265, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:65, Medium, 00:24:DD:00:CB:AF, , Super Sync ON,44270.63403,0, UnKnown (Needs further investigation), Master, ,1213691,3360272, , , No,752,1,62
2394, ,7910, M.12.1.12, Medium, , ,308925,967,, ,484,2,-77,413, , , VW - 900 MHZ,1104,24, Yes, Frequency Range 1, , 00:24:DD:00:CA:F2, , 00:24:DD:00:CB:8B, , ,44270.63403,9, INI File not Reloaded, , ,290512,3999279, , , No,750,2,62
2395, ,7936, M.12.1.12, Low,4, ,430977,1666,, No,275,1,-69,275, , , VW - 900 MHZ,278311,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C8:BB, Medium, 00:24:DD:00:C8:BB, , Super Sync ON,44270.63403,9, UnKnown (Needs further investigation), Master, ,13549,1250610, , , No,738,1,62
2396, ,7939, M.12.1.12, Medium,1, ,430434,442,, No,248,1,-47,246, , , VW - 900 MHZ,278147,9, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C8:CA, Medium, 00:24:DD:00:C1:D3, , Super Sync ON,44270.63403,11, UnKnown (Needs further investigation), Master, ,14256,3331, , , No,746,1,63
2397, ,7789, M.12.1.6, Medium,4, ,320587,2987,, No,147,1,-57,145, , , VW - 900 MHZ,15360,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:D7, Medium, 00:24:DD:00:CF:CD, , Super Sync ON,44270.63264,7, Paging Server, Master, ,,7375938, , , No,723,3,13
2398, ,7873, M.12.1.12, Medium,5, ,321872,1432,, No,520,2,-69,520, , , VW - 900 MHZ,1882,26, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:D9, Medium, 00:24:DD:00:CB:D9, , Super Sync ON,44270.63333,14, Hardware Failure, Master, ,111976,8157813, , , No,744,1,41
2399, ,7940, M.12.1.6, Medium,5, ,310467,3021,, No,143,1,-55,143, , , VW - 900 MHZ,170621,22677, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:CE, Medium, 00:24:DD:00:CB:CE, , Super Sync ON,44270.63403,1, UnKnown (Needs further investigation), Master, ,,4849902, , , No,739,1,63
2400, ,7930, M.12.1.11, Medium,2, ,350913,1877,1862, Yes,109,1,-91,109, , , VW - 900 MHZ,230161,9280, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:BB, Low, 00:24:DD:00:CB:BB, 1]-A Profile, Super Sync ON,44270.63403,5, UnKnown (Needs further investigation), Master, Medium,3923569,4002998, , , No,735,1,59
2401, ,7816, M.12.1.6, Medium,6, ,320695,3102,, No,191,1,-47,194, , , VW - 900 MHZ,1050,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:65, Medium, 00:24:DD:00:CB:8E, , Super Sync ON,44270.63264,0, Paging Server, Master, ,,7942208, , , No,747,3,22
2402, ,7939, M.12.1.12, Medium,6, ,319205,2078,, No,176,2,-77,176, , , VW - 900 MHZ,278671,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CF:26, Medium, 00:24:DD:00:CF:26, , Super Sync ON,44270.63403,1, UnKnown (Needs further investigation), Master, ,627447,28334, , , No,737,1,63
2403, ,7941, M.12.1.11, Medium,2, ,349479,85,, No,394,1,-69,390, , , VW - 900 MHZ,95528,4997, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:3B, Medium, 00:24:DD:00:CB:6A, , Super Sync ON,44270.63403,2, UnKnown (Needs further investigation), Master, ,1043167,5132063, , , No,744,1,64
2404, ,7786, M.12.1.6, Low,3, 940 H2,280835,410,, No,356,1,-63,356, , , VW - 900 MHZ,3838,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:18, High, 00:24:DD:00:C5:18, , Super Sync ON,44270.63194,12, Paging Server, Master, ,,11422066, , , No,736,2,12
2405, ,7784, M.12.1.12, Medium,3, ,428829,2783,, No,316,1,-78,316, , , VW - 900 MHZ,1810,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:E8, Medium, 00:24:DD:00:C7:E8, , Super Sync ON,44270.63194,11, UnKnown (Needs further investigation), Master, ,35252,5695697, , , No,752,1,11
2406, ,7786, M.12.1.6, Low,3, 934 H1,280957,410,, No,356,1,-71,390, , , VW - 900 MHZ,1999,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:3B, High, 00:24:DD:00:C5:18, , Super Sync ON,44270.63194,7, UnKnown (Needs further investigation), Master, ,,11464184, , , No,735,3,12
2407, ,7923, M.12.1.6, Low,2, 832 B1,280700,163,, No,325,1,-78,326, , , VW - 900 MHZ,88884,746, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:49, High, 00:24:DD:00:C7:04, , Super Sync ON,44270.63403,15, UnKnown (Needs further investigation), Master, ,,9796812, , , No,607,1,58
2408, ,7923, M.3.1.14, Medium,2, ,223738,3158,, No,161,1,-80,161, , , Monitor,18790,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CA:21, Medium, 00:24:DD:00:CA:21, , Super Sync ON,44270.63403,11, UnKnown (Needs further investigation), Master, ,,7227042, , , No,763,3,58
2409, ,7831, M.12.1.6, Medium,2, ,321795,2832,, No,259,1,-44,260, , , VW - 900 MHZ,1312,3, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:3F, Medium, 00:24:DD:00:CC:27, , Super Sync ON,44270.63264,0, Paging Server, Master, ,,7906427, , , No,735,2,27
2410, ,7783, M.12.1.22, Medium,1, inside nurse sta N01,555627,341,, Yes,564,1,-57,560, , , VW - 900 MHZ,160,31, No, Frequency Range 1, 3 secs, 00:24:DD:01:51:D6, Low, 00:24:DD:01:51:9E, , Super Sync ON,44270.63194,12, Paging Server, Master, ,,, , , No,1023,2,11
2411, ,0, M.12.1.11, Medium,2, ,349867,2541,, Yes,455,1,-88,455, , , VW - 900 MHZ,254442,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:35, Low, 00:24:DD:00:CB:35, , Super Sync ON,44174.97222,5, Hardware Failure, Master, ,75896,506080, , , Yes,577,1,129
2412, ,7786, M.12.1.6, Medium,3, ,321164,2416,, No,496,1,-45,496, , , VW - 900 MHZ,1151,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:B6, Medium, 00:24:DD:00:CA:B6, , Super Sync ON,44270.63194,3, Paging Server, Master, ,,7418507, , , No,737,2,12
2413, ,7785, M.12.1.10, Medium,4, 1220H,294082,363,, No,431,2,-47,431, , , VW - 900 MHZ,36847,1066, No, Frequency Range 1, 3 secs, 00:24:DD:00:BD:D3, High, 00:24:DD:00:BD:D3, , Super Sync ON,44270.63194,4, UnKnown (Needs further investigation), Master, ,10111175,5195382, , , No,1023,1,12
2414, ,7924, M.3.1.20, Medium,3, ,298113,1898,, No,523,2,-57,523, , , Monitor,1211,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:08, Low, 00:24:DD:00:CB:08, , Super Sync ON,44270.63403,14, UnKnown (Needs further investigation), Master, ,47520,7548966, , , No,766,1,58
2415, ,7907, M.12.1.6, Medium,1, ,319482,1407,, No,511,1,-45,511, , , VW - 900 MHZ,1427,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:EE, Medium, 00:24:DD:00:CB:EE, , Super Sync ON,44270.63333,6, Hardware Failure, Master, ,,7805975, , , Yes,742,2,52
2416, ,7909, M.12.1.6, Low,2, 856 R5,281049,482,, No,332,1,-71,332, , , VW - 900 MHZ,86229,5, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:07, High, 00:24:DD:00:C7:07, , Super Sync ON,44270.63403,6, UnKnown (Needs further investigation), Master, ,,9667760, , , No,673,2,53
2417, ,7919, M.12.1.11, Low,1, ,355345,1443,, No,115,1,-65,115, , , VW - 900 MHZ,129433,398, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CC:3E, Medium, 00:24:DD:00:CC:3E, , Super Sync ON,44270.63403,11, UnKnown (Needs further investigation), Master, ,473850,4672528, , , No,755,1,56
2418, ,7786, M.12.1.6, Medium,1, 938R1,280637,421,, No,356,1,-71,356, , , VW - 900 MHZ,1139,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:18, High, 00:24:DD:00:C5:18, , Super Sync ON,44270.63194,6, Paging Server, Master, ,,11514212, , , No,718,1,12
2419, ,7789, M.12.1.6, Medium,3, ,310604,2919,, No,147,1,-53,146, , , VW - 900 MHZ,2339,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:0D, Medium, 00:24:DD:00:CF:CD, , Super Sync ON,44270.63264,4, Paging Server, Master, ,,7798500, , , No,743,3,13
2420, ,7790, M.12.1.11, Medium,6, ,353877,3876,, No,183,1,-49,185, , , VW - 900 MHZ,5676,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:3C, Medium, 00:24:DD:00:CB:45, , Super Sync ON,44270.63264,2, UnKnown (Needs further investigation), Master, ,159458,7223354, , , No,748,3,13
2421, ,7941, M.12.1.12, Medium,3, ,432364,1151,, Yes,73,1,-75,141, , , VW - 900 MHZ,95556,372, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CE:49, Low, 00:24:DD:00:CB:2A, , Super Sync ON,44270.63403,7, UnKnown (Needs further investigation), Master, ,368518,4596964, , , No,685,1,64
2422, ,7871, M.12.1.6, Medium,4, ,294001,338,, No,142,1,-42,142, , , VW - 900 MHZ,119859,569, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CE:34, Medium, 00:24:DD:00:CE:34, , Super Sync ON,44270.63333,8, UnKnown (Needs further investigation), Master, ,,4208026, , , No,1023,2,39
2423, ,7933, M.12.1.12, Medium,6, ,430206,492,, No,371,1,-44,372, , , VW - 900 MHZ,140609,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:BD:5F, Medium, 00:24:DD:00:C0:A1, , Super Sync ON,44270.63403,0, UnKnown (Needs further investigation), Master, ,619532,5329275, , , No,750,2,61
2424, ,7941, M.12.1.11, Medium,1, ,350638,2732,, No,311,1,-98,313, , , VW - 900 MHZ,414889,12, No, Frequency Range 1, 3 secs, 00:24:DD:00:C8:0A, High, 00:24:DD:00:C8:3A, , Super Sync ON,44270.63403,11, UnKnown (Needs further investigation), Master, ,7829,2404, , , No,746,1,64
2425, ,7935, M.12.1.12, Custom Powerlevel,3, ,318240,1216,, No,491,2,-74,491, , , VW - 900 MHZ,288920,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CE:12, Medium, 00:24:DD:00:CE:12, , Super Sync ON,44270.63403,11, UnKnown (Needs further investigation), Master, ,606499,238063, , , Yes,573,1,62
2426, ,7928, M.12.11.1, Medium,2, ,432702,2389,, No,353,1,-63,353, , , VW - 900 MHZ,2078,2047, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:C2, Medium, 00:24:DD:00:C0:C2, , Super Sync ON,44270.63403,11, INI File not Reloaded, Master, ,752762,2999594, , , No,747,3,65
2427, ,7789, M.12.1.6, Medium,4, ,308907,2356,, No,397,1,-59,397, , , VW - 900 MHZ,3867,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C6:0E, Medium, 00:24:DD:00:C6:0E, , Super Sync ON,44270.63264,7, UnKnown (Needs further investigation), Master, ,,7860890, , , No,742,3,13
2428, ,7785, M.12.1.11, Medium,6, ,353546,1237,, No,71,1,-47,71, , , VW - 900 MHZ,3606,7, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:05, Medium, 00:24:DD:00:CB:05, , Super Sync ON,44270.63194,4, UnKnown (Needs further investigation), Master, ,12340,6180524, , , No,750,2,12
2429, ,7941, M.12.1.11, Medium,2, ,351490,1795,, No,77,1,-97,75, , , VW - 900 MHZ,323505,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CF:F2, Medium, 00:24:DD:00:CB:C9, , Super Sync ON,44270.63403,1, UnKnown (Needs further investigation), Master, ,,, , , No,750,1,64
2430, ,7936, M.12.11.2, Medium,5, ,512131,2530,, No,349,1,-57,349, , , VW - 900 MHZ,55783,54389, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:ED, Medium, 00:24:DD:00:C7:ED, , Super Sync ON,44270.63403,7, UnKnown (Needs further investigation), Master, ,150437,3688425, , , No,753,1,62
2431, ,7783, M.12.1.12, Medium,6, ,392272,2354,, No,416,1,-57,416, , , VW - 900 MHZ,1571,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:1B, Medium, 00:24:DD:00:CB:1B, , Super Sync ON,44270.63194,15, UnKnown (Needs further investigation), Master, ,1902,3418354, , , No,1023,1,11
2432, ,7804, M.12.1.6, Medium,4, ,320569,2987,, No,147,1,-50,147, , , VW - 900 MHZ,16976,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CF:CD, Medium, 00:24:DD:00:CF:CD, , Super Sync ON,44270.63264,0, UnKnown (Needs further investigation), Master, ,,7280885, , , No,637,3,18
2433, ,7940, M.12.1.11, Medium,4, ,350381,185,, No,212,1,-56,212, , , VW - 900 MHZ,401619,11, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:AD, Medium, 00:24:DD:00:CB:AD, , Super Sync ON,44270.63403,4, UnKnown (Needs further investigation), Master, ,36454,9412, , , No,743,3,63
2434, ,7867, M.12.1.12, Medium,4, ,429537,1599,, No,281,1,-87,249, , , VW - 900 MHZ,123161,3881, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C1:EE, Medium, 00:24:DD:00:C1:D9, , Super Sync ON,44270.63333,6, UnKnown (Needs further investigation), Master, ,801820,5078358, , , No,747,1,39
2435, ,7792, M.12.1.12, Medium,1, ,321597,1456,, No,516,2,-65,516, , , VW - 900 MHZ,1243,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:24, Medium, 00:24:DD:00:CB:24, , Super Sync ON,44270.63264,11, UnKnown (Needs further investigation), Master, ,205024,7601537, , , No,737,1,14
2436, ,7880, M.12.1.11, Medium,1, ,351553,1862,, Yes,109,1,-79,109, , , VW - 900 MHZ,338630,32522, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:BB, Low, 00:24:DD:00:CB:BB, , Super Sync ON,44270.63333,13, UnKnown (Needs further investigation), Master, ,,, , , No,741,2,43
2437, ,7813, M.3.1.14, Medium,6, ,294456,3966,, No,136,1,-75,136, , , Monitor,11350,13, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:1C, Medium, 00:24:DD:00:CA:1C, , Super Sync ON,44270.63264,4, UnKnown (Needs further investigation), Master, ,,6681167, , , No,1023,1,21
2438, ,7937, M.12.1.6, Low,2, 876 R1,281038,516,, No,330,1,-50,330, , , VW - 900 MHZ,106336,10, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C1:BB, High, 00:24:DD:00:C1:BB, , Super Sync ON,44270.63403,11, UnKnown (Needs further investigation), Master, ,,8467486, , , No,737,3,36
2439, ,7788, M.12.1.6, Medium,5, ,309678,2927,, No,147,1,-53,146, , , VW - 900 MHZ,3867,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:0D, Medium, 00:24:DD:00:CF:CD, , Super Sync ON,44270.63264,12, Paging Server, Master, ,,7745386, , , No,743,2,13
2440, ,7786, M.12.1.11, Medium,1, ,353352,3944,, No,214,1,-54,214, , , VW - 900 MHZ,4777,25, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:C8, Medium, 00:24:DD:00:CB:C8, , Super Sync ON,44270.63194,3, Paging Server, Master, ,93488,6519517, , , No,742,2,12
2441, ,7937, M.12.1.6, Power Off,4, 854R2,281408,557,, No,334,1,-60,334, , , VW - 900 MHZ,119525,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C7:01, High, 00:24:DD:00:C7:01, , Super Sync ON,44270.63403,4, UnKnown (Needs further investigation), Master, ,,7273439, , , No,751,2,61
2442, ,7788, M.12.1.6, Medium,5, ,318673,1411,, No,511,1,-80,509, , , VW - 900 MHZ,1334,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:5D, Medium, 00:24:DD:00:CB:EE, , Super Sync ON,44270.63264,15, Low RSSI, Master, ,,8154392, , , No,739,1,13
2443, ,7934, M.12.1.6, Medium,1, ,311220,3137,, No,164,1,-42,161, , , VW - 900 MHZ,131647,1038, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CA:21, Medium, 00:24:DD:00:CF:21, , Super Sync ON,44270.63403,2, UnKnown (Needs further investigation), Master, ,,2758417, , , No,737,3,58
2444, ,7933, M.12.1.12, Medium,6, ,429424,492,, No,371,1,-52,372, , , VW - 900 MHZ,90100,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:BD:5F, Medium, 00:24:DD:00:C0:A1, , Super Sync ON,44270.63403,5, UnKnown (Needs further investigation), Master, ,151995,5759589, , , No,743,1,61
2445, ,7942, M.12.1.11, Medium,1, ,353406,135,, No,392,1,-56,393, , , VW - 900 MHZ,515625,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:E6, Medium, 00:24:DD:00:CB:94, , Super Sync ON,44270.63403,15, UnKnown (Needs further investigation), Master, ,,, , , No,756,1,64
2446, ,7942, M.12.1.11, Medium,6, ,351860,2582,, No,341,1,-59,344, , , VW - 900 MHZ,896763,230402, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C8:2A, Medium, 00:24:DD:00:C7:EA, , Super Sync ON,44270.63403,11, UnKnown (Needs further investigation), Master, ,,, , , No,758,1,64
2447, ,7942, M.12.1.6, Medium,1, ,310129,3027,, No,143,1,-57,143, , , VW - 900 MHZ,78090,68, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:CE, Medium, 00:24:DD:00:CB:CE, , Super Sync ON,44270.63403,15, UnKnown (Needs further investigation), Master, ,,5496015, , , No,742,3,64
2448, ,7939, M.12.1.11, Medium,1, ,355972,135,, No,392,1,-57,392, , , VW - 900 MHZ,389477,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:94, Medium, 00:24:DD:00:CB:94, , Super Sync ON,44270.63403,15, UnKnown (Needs further investigation), Master, ,127853,37558, , , No,743,2,63
2449, ,7941, M.12.1.6, Medium,1, ,321534,2790,, No,289,1,-80,293, , , VW - 900 MHZ,12323,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:91, Medium, 00:24:DD:00:CC:3D, , Super Sync ON,44270.63403,7, Paging Server, Master, ,,7275573, , , No,738,1,64
2450, ,7923, M.12.1.11, Medium,2, ,355922,1873,, Yes,109,1,-84,75, , , VW - 900 MHZ,199179,6295, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CF:F2, Low, 00:24:DD:00:CB:BB, , Super Sync ON,44270.63403,3, UnKnown (Needs further investigation), Master, ,,, , , No,734,1,58
